Activity Id,Date,Type,Distance (mi),Duration,Average Pace,Average Speed (mph),Calories Burned,Climb (ft),Average Heart Rate (bpm),GPX File,Average Pace (seconds)
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.983993173056464,44:01:00,10:54,5.540441489876941,595.0010768394935,166.9923972679183,154.10761331872743,2023-09-06-192913.gpx,653.9998439446783
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.117997105285339,24:06:00,11:25,5.331317814840594,314.8261371444482,82.07360609896757,156.56933739554992,2024-06-13-162503.gpx,685.0220028755023
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.0096821982904083,20:25,10:06,5.863958481656154,247.35336051429928,339.1351662936201,154.99209682144502,2024-06-13-162553.gpx,606.0156281875724
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,1.8894190280568453,20:25,10:06,6.036485415255539,247.28344714543326,339.1153366341698,154.91475450890158,2024-06-13-162553.gpx,606.0970072693581
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.79686346529047,25:55:00,9:50,6.073919665265223,396.9994597706138,132.90337856471535,156.9887604562939,2023-10-02-092101.gpx,590.1306801653999
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.444093263957202,36:06:00,10:45,5.557367565596636,500.0681569542247,189.93100071592573,158.0089520292958,2023-08-03-194206.gpx,645.1067955576793
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.1885317242423583,25:52:00,12:01,5.004183396081292,317.98781713863815,111.91701983430247,156.4729233416186,2023-07-27-202935.gpx,721.0463030857999
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.249916366405297,44:01:00,10:54,5.651139284820094,595.0891685852681,167.23493077178045,153.9211272707857,2023-09-06-192913.gpx,653.8840033374072
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.9457855628656275,19:41,9:49,6.103986040334076,294.9513401424179,76.93727380727076,144.00113515791907,2024-06-16-175103.gpx,588.9090114443786
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.0391940134443627,20:04,9:52,5.984155909368403,302.18837416071864,93.09124579835479,156.70541668453274,2024-06-11-164314.gpx,592.0798783114036
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.8717689870618246,28:49:00,10:07,6.054079868726582,428.9194606986434,139.10686361213513,156.581325149055,2023-09-25-183732.gpx,607.1497511153333
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.109739371821909,29:30:00,9:31,6.403121154440121,466.9932482037621,144.97861928130735,161.04366403238524,2023-10-08-120433.gpx,570.9036072925218
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,2.054754624839481,18:52,9:23,6.4167592687298365,299.92360062840856,77.96821847297514,157.04071706578557,2024-06-20-194818.gpx,563.1558040757191
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.001751936166436,44:01:00,10:54,5.5406933505278415,594.8807348839899,166.84986952465772,153.87293864499117,2023-09-06-192913.gpx,654.0940754846756
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.5150173206603146,25:55:00,9:50,6.176354512784396,396.8601140793851,132.891007834388,157.029101449421,2023-10-02-092101.gpx,590.038153674678
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.470460470417565,34:07:00,10:13,5.792498025183715,495.9762013935741,177.19561506140465,164.9578042658659,2023-08-11-201935.gpx,612.8847259379868
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.23098089251308,20:25,10:06,5.802992290599026,247.283071280773,338.93484004973703,155.02804359190475,2024-06-13-162553.gpx,605.8677743001756
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.0640289141816255,20:25,10:06,5.959367253280508,247.2846244488625,339.0245320625747,155.07620120567975,2024-06-13-162553.gpx,606.0239422177484
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.212389000859315,25:52:00,12:01,4.763788551534245,317.7754309013263,112.17513881636762,156.72340699577282,2023-07-27-202935.gpx,721.0141559927226
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.9843309030017715,44:01:00,10:54,5.412394484423278,594.9200629034736,166.91606631524655,154.15150774086203,2023-09-06-192913.gpx,653.9486626593583
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.9958415139201087,43:40:00,10:52,5.437362434019709,586.0387780933461,210.83108066558742,155.16711050583092,2023-09-11-211315.gpx,652.0055453016575
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,1.9717203938665349,22:34,10:29,5.817729364982357,321.92528073747565,151.1205561141482,160.09702120998153,2024-06-19-125649.gpx,629.0611406371191
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.0628924682161416,19:41,9:49,6.120065343580239,294.9202954913031,77.06971167664437,143.94123706306746,2024-06-16-175103.gpx,589.0696113158161
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.7301776058269778,18:09,9:29,6.46243978907623,287.9189301338965,96.09784347830814,156.13006371644957,2023-10-03-082352.gpx,569.0495925982023
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.378785184493299,36:06:00,10:45,5.431158613451373,499.887754389705,189.9861411223933,158.075956219496,2023-08-03-194206.gpx,645.0045539379366
7555a62d-ee51-4dd9-884e-8ead83527da8,8/2/2023 21:18,Running,2.1874964911257364,25:08:00,11:11,5.319109307386138,332.04789447313107,134.06837463686577,148.95324556643178,2023-08-02-211805.gpx,671.048460180561
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.29208506080111,22:25,9:50,6.06971818600596,336.98420124724146,106.85134782663366,173.92123534235677,2023-09-26-204557.gpx,589.9039365954105
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.9313325716156085,18:52,9:23,6.44697007196496,300.01881028450265,77.83141807466446,156.99511706267788,2024-06-20-194818.gpx,563.2267368058714
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.93197415871965,31:27:00,10:25,5.676385612653771,456.98310359098133,146.14869211283832,164.89862508728905,2023-10-04-095707.gpx,625.0884303501728
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.0833777403121037,20:04,9:52,6.0954046539623565,302.1959931839389,93.08493634817623,156.80841190301592,2024-06-11-164314.gpx,591.9166121337614
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.8954063291328311,21:09,11:47,5.117203306943435,276.0007667774383,94.80420914775372,156.70269244884315,2023-11-26-161412.gpx,707.1512785262636
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.4479429743686185,34:01:00,9:58,6.198040774057107,511.0962167663667,159.96511100800745,165.0965367827499,2023-09-27-185128.gpx,597.9464328395213
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.169307306777663,25:52:00,12:01,4.9652466343801445,317.9224802232591,111.98012418329282,156.623657715726,2023-07-27-202935.gpx,721.0035612787657
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.1206100228609315,19:41,9:49,6.001910382130763,295.20672855053755,76.7667832901804,144.17558290246856,2024-06-16-175103.gpx,589.005328470823
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.4187864780124166,34:01:00,9:58,6.03107461266355,510.8158691792756,160.02254773073633,165.04025136225232,2023-09-27-185128.gpx,597.91774706189
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,2.907577778906738,28:49:00,10:07,5.947069623009842,429.02508993338256,139.21046913061693,156.68462137305178,2023-09-25-183732.gpx,607.0755563266733
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.40622897380937,24:14:00,10:23,5.678373247055549,354.0362241852283,130.94914446897891,144.96235173340975,2023-08-09-194525.gpx,623.1461645054641
734f33ee-5bec-4ddf-9d66-8762cf9bd75b,8/7/2023 19:14,Running,3.545963579103988,39:09:00,10:46,5.669166766315992,538.958397223587,175.08654632812903,159.00222770416534,2023-08-07-191444.gpx,645.8824187769782
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.3187626128174927,34:07:00,10:13,5.834542319451628,495.96896403179005,177.1912002355308,164.9011246875423,2023-08-11-201935.gpx,613.1306571656269
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.9318385215406884,45:06:00,11:14,5.302238342460844,599.1286212125458,145.12549964519155,165.92471468625985,2023-09-16-191230.gpx,674.1614199860782
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.4119231855149543,24:14:00,10:23,5.787814754671635,353.95393554466347,131.04543913811645,144.97023152793554,2023-08-09-194525.gpx,622.9113426290709
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.9910715090523918,20:38,10:47,5.504437431896867,284.9958558903206,107.17356607229304,142.00313227622232,2023-08-06-104332.gpx,646.900541689704
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.0818785553236,44:23:00,11:05,5.318036039557375,591.9160708608624,218.94571854080422,156.6699654740512,2023-08-14-190717.gpx,665.036168338531
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.2349974087325832,36:06:00,10:45,5.5753714963285255,500.094190260961,189.9404540443282,157.91057023096616,2023-08-03-194206.gpx,644.9272869349944
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.68508823534621,25:55:00,9:50,6.122431005965811,396.8846404391347,133.0838337713646,157.1796270712936,2023-10-02-092101.gpx,590.0843617093988
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.13035107727922,25:52:00,12:01,4.999699606224866,318.01050138989154,111.96369732246494,156.80948200789916,2023-07-27-202935.gpx,721.1622022053962
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.031259357469287,20:25,10:06,6.019678266114238,247.31080668092793,338.9303858147862,155.04062459227816,2024-06-13-162553.gpx,606.0512687630512
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,2.017178327393203,20:38,10:47,5.817503838662673,285.1355307283235,106.99548754439634,142.03670029856244,2023-08-06-104332.gpx,647.051946805703
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.462342585825268,24:14:00,10:23,5.61499254340461,353.9252375115905,130.92423709579498,145.25935977883574,2023-08-09-194525.gpx,623.0431200752682
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.620219266040336,20:38,10:47,5.651954549842616,284.97436273893493,106.90932670502617,142.12584993068353,2023-08-06-104332.gpx,647.0061195518317
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.20637570557514,25:52:00,12:01,5.283639118461141,318.17557872054533,111.92546329190428,156.70409235458837,2023-07-27-202935.gpx,720.9735129270315
016272ee-a7cb-40d1-9fb1-e89e214bf205,6/11/2024 16:43,Running,2.008169230090563,19:28,9:41,6.137853557235031,243.46210422083075,339.9596566450677,159.10367049900657,2024-06-11-164323.gpx,581.2197793498766
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.06187609833425011,0:01,,5.731556710006018,-0.017851664455800064,0.04820690081194213,152.27233521979852,2024-06-11-170300.gpx,627.2750847332334
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,1.9294495434731234,18:52,9:23,6.420008841419086,300.01480465363045,77.84151490014159,157.1144225440346,2024-06-20-194818.gpx,562.8548797172252
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.888990448665687,31:27:00,10:25,5.8789429774919295,457.24012732735423,145.80313420528609,164.9546033597689,2023-10-04-095707.gpx,624.8082243688838
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.0133751403945825,31:27:00,10:25,5.750658722449764,456.9218430859983,146.08946102148207,165.08113939286304,2023-10-04-095707.gpx,625.0984183423872
13eda478-89e6-48fc-8bb8-bf6dabfa68f4,9/27/2023 18:51,Running,3.5606334347339756,34:01:00,9:58,5.973681406953704,510.9103317013379,160.0110286047856,164.933952909548,2023-09-27-185128.gpx,597.990273507273
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.080078143899483,43:40:00,10:52,5.452665803355373,586.0099863981997,210.7698068340564,154.9358751752789,2023-09-11-211315.gpx,651.8211252808926
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.054156761190943,29:30:00,9:31,6.408636143925101,466.95755551808344,144.7400585605086,160.93476725975216,2023-10-08-120433.gpx,570.9979730374463
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,4.248421884705895,44:01:00,10:54,5.558846815495156,595.0365388851078,167.08257750238369,153.99117537547076,2023-09-06-192913.gpx,653.901046705737
26bad507-9506-4aa3-ac24-99cdeb801b60,9/25/2023 18:37,Running,3.001938957512408,28:49:00,10:07,5.983261097998034,428.88340255448577,139.10062289793186,156.84388141740928,2023-09-25-183732.gpx,607.0700562492169
1fd0d33a-49a2-4da2-9292-02f831b3a5e3,6/20/2024 19:48,Running,2.0049555244121247,18:52,9:23,6.433130628523314,300.08873510537165,77.85323227947075,157.06479692095962,2024-06-20-194818.gpx,563.0286420585082
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.004353914768550474,0:01,,5.8732600525197665,-0.14490663870163142,-0.08901281887757305,152.00131307337844,2024-06-11-170300.gpx,627.3927901107854
ef26ae07-5f8e-4c2e-a959-a41526587244,6/13/2024 16:25,Running,2.0495205904494473,20:25,10:06,6.075371460631902,247.40905747626294,338.7587371288643,154.92504356380343,2024-06-13-162553.gpx,606.0335666992519
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.486505593324763,34:07:00,10:13,5.702310065541572,495.98565093027054,176.99856308938033,164.95586691106706,2023-08-11-201935.gpx,612.9579492367359
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.9233505169125633,20:04,9:52,6.063902536069442,301.9542534867527,93.05440708948767,156.57067755549926,2024-06-11-164314.gpx,592.0470215415244
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.0763125794413426,29:30:00,9:31,6.310606212826166,467.0868161631498,145.03383007949697,161.0926300860366,2023-10-08-120433.gpx,571.0426823827933
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.164808249129295,24:06:00,11:25,5.339142788826409,315.1410956449135,81.98502587458354,156.71606047032702,2024-06-13-162503.gpx,684.860330936887
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,2.107311953041126,22:34,10:29,5.727853832073812,321.92765078168594,150.92117065569127,159.91070100173502,2024-06-19-125649.gpx,628.9691610005347
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.026079399314331,31:27:00,10:25,5.685047291029853,457.0521975525071,145.99579659246874,165.00444421614145,2023-10-04-095707.gpx,624.968963676778
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.926931958014996,20:38,10:47,5.369156509835149,284.9558838965165,106.99234232950909,142.10647534134475,2023-08-06-104332.gpx,646.8841439620501
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.068047348609487,19:41,9:49,6.036024733632803,294.97082144635294,77.01475562303021,144.06249928957945,2024-06-16-175103.gpx,588.9203760370159
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,2.8689459749775494,29:30:00,9:31,6.246695279508562,467.008332626247,145.09094005998912,160.94715209416208,2023-10-08-120433.gpx,571.001613033164
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.0930205781984035,29:30:00,9:31,6.386866225065649,466.98103919525835,145.06314046421977,161.0705764409288,2023-10-08-120433.gpx,571.043353239358
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.012208680341013,44:23:00,11:05,5.379697343696913,591.9328943554588,218.92340073218912,156.5770540359509,2023-08-14-190717.gpx,664.9236139717318
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.0923112295718447,19:41,9:49,6.317889847471845,294.9415102866241,77.08545188457465,144.0160281696698,2024-06-16-175103.gpx,589.1439327279853
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.1379292654943156,24:14:00,10:23,5.816513848772666,354.22579100122346,131.0342887416697,145.02547788578113,2023-08-09-194525.gpx,622.8931387594833
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.8567175866163765,19:41,9:49,6.082206722800365,295.0116418487648,77.1230770845246,143.79629872115612,2024-06-16-175103.gpx,589.0933858396925
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,3.9185240538816375,43:40:00,10:52,5.550421275828059,586.0814850776591,210.99569728869758,155.04568532821426,2023-09-11-211315.gpx,652.0400736550087
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.3336163745815353,36:06:00,10:45,5.5625372914099,499.83371744998044,189.97207242607521,157.9647687154611,2023-08-03-194206.gpx,644.9628792892219
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.448633277926439,22:25,9:50,6.04707906422052,337.0106081571953,106.89149196771925,174.00526883928714,2023-09-26-204557.gpx,590.1125168491168
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,1.928446510065566,20:04,9:52,6.259137164577652,301.96696294875676,93.19789704816512,156.6082816447798,2024-06-11-164314.gpx,591.867031244581
065d77ca-8413-4bb2-8f30-a1cf9753e15c,6/19/2024 12:56,Running,2.055933899257874,22:34,10:29,5.629098088593757,321.86689329111164,150.9566562801157,159.93151438727762,2024-06-19-125649.gpx,629.1008798930767
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.9755184949190217,18:09,9:29,6.36952881244744,288.08548247557684,96.05399730877113,155.89936194084476,2023-10-03-082352.gpx,568.9618545095447
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.09431792247537447,0:01,,5.652128548425099,0.30193712501016207,-0.041175377191913616,152.1200756716286,2024-06-11-170300.gpx,627.3119655627389
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.0881232281671345,41:58:00,10:23,5.531699582625206,591.9330123410873,166.95814373164177,149.0048284476379,2023-09-09-185703.gpx,622.8428467110999
74e1d1bb-08ab-4755-aed4-d3e52f76c5d6,9/11/2023 21:13,Running,4.021090681279429,43:40:00,10:52,5.531694262846562,586.1912662148832,210.85749314288555,154.97904419739973,2023-09-11-211315.gpx,652.0754077449883
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.090207416823347,29:30:00,9:31,6.179793653893324,467.0492775485795,144.90579957110396,161.09859769111154,2023-10-08-120433.gpx,570.9570807959378
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.540911217339765,24:14:00,10:23,5.687691948517268,354.0675573921917,131.03073851850078,145.06537025237185,2023-08-09-194525.gpx,623.1260158035789
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.9060219956159958,18:09,9:29,6.256352083337894,287.89163636343375,95.9219797656993,156.06454118947573,2023-10-03-082352.gpx,569.0320828169741
2edeb3a2-e160-4547-b3d7-bab45d3ded0d,8/9/2023 19:45,Running,2.261641165843894,24:14:00,10:23,5.86496007878224,354.02982447045883,131.060412687039,144.89577957494055,2023-08-09-194525.gpx,622.9825336055766
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.1459771345579957,25:52:00,12:01,4.930049242809822,317.959709729791,112.13119199739353,156.58871977078297,2023-07-27-202935.gpx,721.165020018401
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.8931567004654726,31:27:00,10:25,5.782823820069941,456.8782122477177,146.00393183667728,164.99620245871077,2023-10-04-095707.gpx,624.9128682895024
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.8781440512843943,21:09,11:47,5.217380247989989,275.9560618024676,94.87213717329783,156.67374375633148,2023-11-26-161412.gpx,706.98462506511
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,2.8884867188892582,31:27:00,10:25,5.64629143031187,457.12359367179266,146.0491295977882,165.09519709099618,2023-10-04-095707.gpx,624.9721930622276
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.6900446498981958,21:09,11:47,5.256532581789962,275.8653945218305,95.00675937810598,156.76677510335242,2023-11-26-161412.gpx,706.9479543676116
1762f194-d1b1-4be2-b7a8-dff47149765c,7/27/2023 20:29,Running,2.267656918896458,25:52:00,12:01,4.960052016056122,317.97141793886976,112.11930985210232,156.62375608486275,2023-07-27-202935.gpx,721.1335105439642
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.1159825273330632,24:06:00,11:25,5.404638731539777,315.20857260299647,82.00044261535987,156.8703573744983,2024-06-13-162503.gpx,685.0225090941411
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.828500353813444,21:09,11:47,5.159551447586645,275.72407454302186,94.97044802220687,156.6892237088293,2023-11-26-161412.gpx,707.1325246225706
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.049196427956926164,0:01,,5.765369657255747,-0.20891642633442925,0.13311544221412824,152.02334019884626,2024-06-11-170300.gpx,627.352448461355
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,3.9974175539567187,45:06:00,11:14,5.415869717429818,598.9050575825964,144.9485058482036,165.86551473870236,2023-09-16-191230.gpx,673.9203643641316
42232153-070b-435d-b7c4-9e3f1a3b641e,10/3/2023 8:23,Running,1.979373595475169,18:09,9:29,6.447696837639039,288.19298977796916,96.07652976160902,156.0252735133956,2023-10-03-082352.gpx,568.940095058986
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.8497348691054045,20:38,10:47,5.5724536192810366,285.1487900984064,106.86009692272103,142.0365613166566,2023-08-06-104332.gpx,646.9472212039313
7794ebe9-1da4-49c8-b186-f183f4dd3bb2,10/8/2023 12:04,Running,3.184615177466336,29:30:00,9:31,6.603296791356773,467.0667229210397,145.06363626636505,161.17281676490788,2023-10-08-120433.gpx,570.951001528711
c3c0f61e-07db-4e51-a333-ee4db9394fb1,9/6/2023 19:29,Running,3.996403182894426,44:01:00,10:54,5.594932851575005,594.9249050775331,167.0287337562848,154.01516281238614,2023-09-06-192913.gpx,654.0312923443599
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,1.98646222000797,19:41,9:49,5.967467454087401,295.1413630958739,76.99566652250024,144.0270269208881,2024-06-16-175103.gpx,589.1380965353594
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.07307376401297,44:23:00,11:05,5.546904125569626,592.0896017491359,219.09165448727464,156.61223726922123,2023-08-14-190717.gpx,664.977919175929
76953c93-0f68-4891-a75f-8392788244a9,6/11/2024 17:03,Running,-0.014216077599013372,0:01,,5.755243814506635,-0.12594690894454033,0.10299360804397915,151.92556969031384,2024-06-11-170300.gpx,627.1702487914966
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.161487761643863,41:58:00,10:23,5.669769801619396,592.1269605551367,167.09820039244943,149.0047527425385,2023-09-09-185703.gpx,623.032638603349
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.368736245279749,22:25,9:50,6.1515711971944,337.02037383989034,106.94457595469252,173.734275510147,2023-09-26-204557.gpx,590.0261409017855
86d2a95f-da0a-4bb6-be81-49759a76ef8a,10/2/2023 9:21,Running,2.5526340599683843,25:55:00,9:50,6.0077553593787805,397.0044916421877,133.0826846839748,157.00349827200725,2023-10-02-092101.gpx,589.9283331504387
26eb24ee-3f44-4ccd-9b17-8292e4795a19,9/9/2023 18:57,Running,4.07121111313675,41:58:00,10:23,5.8551840897472465,591.9755869883609,167.09185032460425,149.14011235711766,2023-09-09-185703.gpx,623.1925598165639
4e0d89ed-5b21-463d-8311-03fe35d74da5,11/26/2023 16:14,Running,1.7951948894294536,21:09,11:47,5.2415704295245895,276.0961897170254,94.93684549262078,156.76420413389806,2023-11-26-161412.gpx,707.2676753283286
768c2980-2a20-4037-b598-37a4ff104052,10/4/2023 9:57,Running,3.023782162579167,31:27:00,10:25,5.585927332832683,456.8875176952058,145.83006001159674,165.12035968781998,2023-10-04-095707.gpx,624.9775269375597
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.4662957889267347,36:06:00,10:45,5.63084153852413,499.76409952005145,190.114529020025,158.03866956730786,2023-08-03-194206.gpx,644.8973208791115
1888cffe-6f82-495f-9575-579ad3d169c0,6/11/2024 16:43,Running,2.1515451837127473,20:04,9:52,6.230998986322406,302.03034104382704,93.08713229282733,156.72275033987498,2024-06-11-164314.gpx,592.0363936568655
ec81df48-adf5-4e12-bb69-c7b5489c4664,8/6/2023 10:43,Running,1.9143825585912775,20:38,10:47,5.409450135538372,284.96661957654476,106.90302149138644,141.83579696176534,2023-08-06-104332.gpx,647.0666324643619
43e8964a-646b-4f9f-b432-a56ae9207db0,6/16/2024 17:51,Running,2.0014176460155446,19:41,9:49,6.004593021394702,294.9646683194452,76.88569784205707,144.08729791718835,2024-06-16-175103.gpx,589.0001764338707
1ed8826d-5685-45a6-a50b-e491c01602f3,8/3/2023 19:42,Running,3.384612406848058,36:06:00,10:45,5.5927509436884435,499.950289791308,190.09124378899728,158.0435211169406,2023-08-03-194206.gpx,644.9459620164979
9e00d3e4-4169-4ec4-a65d-bd299052bd56,9/16/2023 19:12,Running,4.042271109886008,45:06:00,11:14,5.303965503316539,599.0862316995558,144.90296968698163,166.16766126686548,2023-09-16-191230.gpx,674.0916408368847
d270929f-95e8-49d9-8fac-0517bf72be5a,8/14/2023 19:07,Running,4.053760462346754,44:23:00,11:05,5.534566548381237,591.9403085615022,218.94520529010381,156.58359621200037,2023-08-14-190717.gpx,665.0015522371087
43e2b98f-6d64-4aa4-b587-51c116bec540,9/26/2023 20:45,Running,2.214370013491163,22:25,9:50,6.19093353435042,337.09036339469986,106.94014451682801,173.96967922094777,2023-09-26-204557.gpx,590.0393209541586
f9d37406-d622-43dc-8813-bc0059b2a5de,6/13/2024 16:25,Running,2.0584315175992005,24:06:00,11:25,5.337239741107857,315.01717605683797,82.00772996418986,156.66128103540993,2024-06-13-162503.gpx,684.9813950807461
535c94cc-4323-4e30-a77a-143ecb38512b,8/11/2023 20:19,Running,3.245281637729549,34:07:00,10:13,5.885390741763412,496.0720042248013,177.1170728209419,164.88451366771324,2023-08-11-201935.gpx,612.8254173189022
